audio_path,name,V,A,gender,duration,discrete_emotion,split_set,transcript
/tmp/CCSEMO/audio/spk11-1-1-470.wav,spk11-1-1-470.wav,0.167,3.0,F,6.12,neutral,train,然后他就说相信我可以不打针，不吃票就可以啊，调整心态，然后等一下就带我去那边。
/tmp/CCSEMO/audio/spk11-1-1-471.wav,spk11-1-1-471.wav,-0.333,2.833,F,6.72,sad,train,每次一有有问题，我就去他那里啊妈妈，也是预约之后没吃药哈，自自自己请过来了。
/tmp/CCSEMO/audio/spk11-1-1-474.wav,spk11-1-1-474.wav,-0.333,2.333,F,3.4,sad,train,嗯，有啊好，不是有时候去他们他们那里玩吗？
/tmp/CCSEMO/audio/spk11-1-1-475.wav,spk11-1-1-475.wav,0.0,2.667,F,8.11,neutral,train,好了，然后嗯这次次是他们嗯，就是说如果在我家就是觉得不自在的话。
/tmp/CCSEMO/audio/spk11-1-1-476.wav,spk11-1-1-476.wav,0.0,2.667,F,5.02,neutral,train,继续继续他们家住啊什么的，就是也是引有帮助嘛。
/tmp/CCSEMO/audio/spk11-1-1-478.wav,spk11-1-1-478.wav,-0.667,2.333,F,7.02,sad,train,小时候就是什么嗯，他那天正不骂我嘛，然后有一次就是我也不知道我为什么要被他打。
/tmp/CCSEMO/audio/spk11-1-1-481.wav,spk11-1-1-481.wav,-0.667,2.667,F,7.46,fear,train,有时候就是这种就是呃对他的恐惧就有双心头，就感觉害怕。嗯，那时候嗯我爸让我放松完。
/tmp/CCSEMO/audio/spk11-1-1-486.wav,spk11-1-1-486.wav,0.333,3.0,F,7.38,neutral,train,就是看着看，就是我怕在上午看那些电视看综艺，然后看到他听到他的脚步，然后就马上摁暂停。
/tmp/CCSEMO/audio/spk11-1-1-490.wav,spk11-1-1-490.wav,-0.333,2.5,F,6.24,sad,train,就是什么啊不可以吃冰的，不可以穿这些衣服，不可以做人事情，不可以看这种书什么的。
/tmp/CCSEMO/audio/spk11-2-1-157.wav,spk11-2-1-157.wav,1.333,2.833,F,7.04,happy,train,还有还有我还有什么特别的那种，你可找一些你感兴趣的那种游戏娱乐什么的玩的。
/tmp/CCSEMO/audio/spk11-2-1-158.wav,spk11-2-1-158.wav,0.167,3.167,F,5.69,neutral,train,就是星际狼道啊，还有什么东西？就是一一套的。
/tmp/CCSEMO/audio/spk11-2-1-161.wav,spk11-2-1-161.wav,-0.333,3.0,F,6.86,neutral,train,如果心理学的话，就业肯定要这些，感觉自己本来就呃这些有过了，然后天天面对着这些。
/tmp/CCSEMO/audio/spk11-2-1-163.wav,spk11-2-1-163.wav,0.333,3.167,F,6.39,happy,train,技能就是察言观色啊，为人处事都双伤，会会比人皮高一点。
/tmp/CCSEMO/audio/spk11-2-1-166.wav,spk11-2-1-166.wav,0.0,3.0,F,5.49,neutral,train,觉得他肯定有些有些小心机，肯定是嗯手起也不是很干净。
/tmp/CCSEMO/audio/spk11-2-1-167.wav,spk11-2-1-167.wav,0.167,3.5,F,5.8,surprise,train,三公公，然后我就我就当时也就是可能是不这样想，后来哦真的是这样子。
/tmp/CCSEMO/audio/spk11-2-1-168.wav,spk11-2-1-168.wav,0.0,3.0,F,6.68,neutral,train,就是我可以看他的眼睛，觉得他就看他的眼睛，感觉像有新生像有新生吧。
/tmp/CCSEMO/audio/spk11-2-1-170.wav,spk11-2-1-170.wav,0.333,3.333,F,7.04,happy,train,怎么知道？然后我就说那你试试看吧。然后啊，你说的真的没错呀，我都被他他又背刺我了。
/tmp/CCSEMO/audio/spk11-2-1-171.wav,spk11-2-1-171.wav,0.5,3.833,F,5.54,happy,train,有心事就来问我啊，不是说说说干嘛，然后我是我们班恋爱军师。
/tmp/CCSEMO/audio/spk11-2-1-172.wav,spk11-2-1-172.wav,1.333,4.0,F,4.865,happy,train,今天那个男生就找找我怎么追怎么追怎么追。
/tmp/CCSEMO/audio/spk11-2-1-173.wav,spk11-2-1-173.wav,1.0,3.5,F,5.96,happy,train,嗯，我们班特别氛，我们的氛围特别好，然后其他班然评价我们班就是同甘共苦。
/tmp/CCSEMO/audio/spk11-2-1-174.wav,spk11-2-1-174.wav,0.667,3.667,F,7.44,happy,train,就是特别了解其他班里的感觉。对，特别凝居然后就是就是我们班随便随便扯。
/tmp/CCSEMO/audio/spk11-2-1-175.wav,spk11-2-1-175.wav,0.667,3.167,F,6.8,happy,train,两个人都能聊好久，还有其他人就是男女对弈很严重，我们班他特别爽。
/tmp/CCSEMO/audio/spk11-2-1-176.wav,spk11-2-1-176.wav,1.0,3.667,F,9.91,happy,train,当然就我是蛮，因为我是嗯算是嗯比较女生那边比较代表比较较地表嗯，对对对。
/tmp/CCSEMO/audio/spk11-2-1-177.wav,spk11-2-1-177.wav,0.833,3.167,F,6.12,happy,train,之前有一次啊不是体体操，然后我们老师说那男生跑两圈。
/tmp/CCSEMO/audio/spk11-2-1-178.wav,spk11-2-1-178.wav,1.333,3.833,F,9.82,happy,train,对，嗯，男生跑四圈你就跑两圈。然后然后然后那些嗯那些男生就那唱我是女生，漂亮的女生好搞笑ok.
/tmp/CCSEMO/audio/spk11-2-1-180.wav,spk11-2-1-180.wav,1.333,3.667,F,5.65,happy,train,感觉我回到学校更高涨了，天天能带动的，我特我都特别喜欢去学校。
/tmp/CCSEMO/audio/spk11-2-1-182.wav,spk11-2-1-182.wav,0.333,3.0,F,5.52,neutral,train,然后我就是感觉之前都是一直是情绪控制着我，现在我能控制他了。
/tmp/CCSEMO/audio/spk11-2-1-183.wav,spk11-2-1-183.wav,-0.333,3.167,F,5.38,sad,train,就是那让他开心，你说他开心不开心的时候候没不就让他开心起来。
/tmp/CCSEMO/audio/spk11-2-1-188.wav,spk11-2-1-188.wav,0.0,3.0,F,5.24,neutral,train,但现在也是这几个，但是没有把他们那么放在心上。
/tmp/CCSEMO/audio/spk11-2-1-192.wav,spk11-2-1-192.wav,0.0,3.167,F,4.54,neutral,train,我们是贵族学校，不是是私立吗？特别贵。
/tmp/CCSEMO/audio/spk11-2-1-193.wav,spk11-2-1-193.wav,-1.333,3.667,F,5.4,disgust,train,肯定是没家里吃道，他那特别恶心那个那个饭菜不知道怎么炒。
/tmp/CCSEMO/audio/spk11-2-1-195.wav,spk11-2-1-195.wav,-0.167,3.333,F,6.1,happy,train,这是什饭呀，猪狗都不吃吃去啊。Ok.
/tmp/CCSEMO/audio/spk11-2-1-196.wav,spk11-2-1-196.wav,0.667,2.833,F,5.5,happy,train,在车上怎么睡，那那那我的在我的温暖的小床肯定睡得着。
/tmp/CCSEMO/audio/spk11-2-1-197.wav,spk11-2-1-197.wav,0.0,3.0,F,9.32,neutral,train,其实我们觉得挺好的，有些学校是午睡，只能趴在桌子上睡，但是我们是可以回回宿舍去，你你们午休有多久一个小时？
/tmp/CCSEMO/audio/spk11-2-1-198.wav,spk11-2-1-198.wav,0.333,3.167,F,4.965,happy,train,然后然后我们步长就是再赖再赖再赖二十分钟。
/tmp/CCSEMO/audio/spk11-2-1-199.wav,spk11-2-1-199.wav,0.0,3.5,F,5.14,neutral,train,我们就呃来来来，然后他又都到点了，我们就疯狂的跑跑跑跑。
/tmp/CCSEMO/audio/spk11-2-1-200.wav,spk11-2-1-200.wav,0.333,3.333,F,5.94,happy,train,教室，然后如果还还没到武昌的时间，就继续跑，继续睡武昌。
/tmp/CCSEMO/audio/spk11-2-1-201.wav,spk11-2-1-201.wav,0.0,3.5,F,5.17,neutral,train,我们下午就是他们学校就知道，我们肯定会睡醒。
/tmp/CCSEMO/audio/spk11-2-1-207.wav,spk11-2-1-207.wav,0.0,2.833,F,11.189,neutral,train,然后也就是特别的嗯特别的就是自由吧，没有那种，然后我我找一个呃找一个那个对就是就是这个。
/tmp/CCSEMO/audio/spk11-2-1-208.wav,spk11-2-1-208.wav,-0.333,3.0,F,9.86,neutral,train,你看看吧，这是他这是他的一些教学方式，觉得是他跟我们学我们县城另一所教学的私私历是不同的。
/tmp/CCSEMO/audio/spk11-2-1-286.wav,spk11-2-1-286.wav,-0.167,4.0,F,5.92,happy,train,"送你给个是哦哦哦，sorry,不好意思，稍微有个电话，他说别管那么多东西啦，要。"
/tmp/CCSEMO/audio/spk11-2-1-287.wav,spk11-2-1-287.wav,-1.167,3.167,F,4.08,angry,train,管别人的闲事干什么？一边说边说哦，那这。
/tmp/CCSEMO/audio/spk11-2-1-289.wav,spk11-2-1-289.wav,-0.833,4.0,F,6.61,angry,train,我只能只能顶顶，就是只能回怼啊，不能回怼，怼是及时止损的话。
/tmp/CCSEMO/audio/spk11-2-1-290.wav,spk11-2-1-290.wav,-1.0,4.0,F,5.56,angry,train,就是就是然后跟他说，别别理我，别吵，我很烦，然后关门锁门，然后开最大的时候。
/tmp/CCSEMO/audio/spk11-2-1-291.wav,spk11-2-1-291.wav,0.333,3.167,F,3.88,neutral,train,这样子最好的，他就一他一下就就晋升了。
/tmp/CCSEMO/audio/spk11-2-1-296.wav,spk11-2-1-296.wav,-1.0,3.667,F,5.78,angry,train,他都他为了他让自己少受点气，他自己他自己跑出去，自己在底下呃，下楼啊。
/tmp/CCSEMO/audio/spk11-2-1-298.wav,spk11-2-1-298.wav,0.0,3.333,F,5.23,neutral,train,然后要么就找找找我爷爷骂嗯啊困啊。
/tmp/CCSEMO/audio/spk11-2-1-300.wav,spk11-2-1-300.wav,0.167,3.333,F,6.87,neutral,train,然后但是睡眠是足够的，呃，四五四五点睡，然后十十二点洗，那那肯定足够。
/tmp/CCSEMO/audio/spk11-2-1-305.wav,spk11-2-1-305.wav,1.0,3.333,F,6.9,happy,train,来一大堆，然后累着回去睡，有一次特别厉害的，就是我们跨宿舍，然后然后悄悄默默默过过。
/tmp/CCSEMO/audio/spk11-2-1-306.wav,spk11-2-1-306.wav,0.667,3.167,F,6.18,happy,train,然后在在别人的床上聊天，然后聊八卦，然后他们回去，然后我就那里留宿在别人床上。
/tmp/CCSEMO/audio/spk11-2-1-307.wav,spk11-2-1-307.wav,0.5,3.667,F,8.29,happy,train,睡衣特别爽，然后那职老师过来看没看见我，然后我们两个直接本来是应该是要要躲起来一个人的。
/tmp/CCSEMO/audio/spk11-2-1-308.wav,spk11-2-1-308.wav,1.0,2.833,F,8.51,happy,train,然后没有直接直接让我睡，他很热哈，老师只是老师看一眼，同学们起床了啊。
/tmp/CCSEMO/audio/spk11-2-1-309.wav,spk11-2-1-309.wav,0.0,3.0,F,5.66,neutral,train,真在其实特别喜欢睡觉，因为我我把睡觉当成是我的放松的方式嘛。
/tmp/CCSEMO/audio/spk11-2-1-311.wav,spk11-2-1-311.wav,0.167,3.167,F,6.16,neutral,train,想睡就睡，你洗特别容易睡着了。Ok秒睡了。现在好ok那。
/tmp/CCSEMO/audio/spk11-2-1-314.wav,spk11-2-1-314.wav,0.333,4.333,F,3.4,happy,train,不会呀，我们五点都起床了，怎么会五点睡呀？
/tmp/CCSEMO/audio/spk11-2-1-316.wav,spk11-2-1-316.wav,0.667,3.5,F,5.47,happy,train,你你你你这样子嗯，老师老师肯定发现的，你每次就特别困。
/tmp/CCSEMO/audio/spk11-2-1-317.wav,spk11-2-1-317.wav,1.0,4.0,F,6.12,happy,train,然后就是天这样翻白眼。然后然后那个老师就说啊，有些同学呀那眼珠子都白了。
/tmp/CCSEMO/audio/spk11-2-1-318.wav,spk11-2-1-318.wav,1.5,4.333,F,5.06,happy,train,一下就忙醒了嗯，眼中都白了呀。
/tmp/CCSEMO/audio/spk11-2-1-319.wav,spk11-2-1-319.wav,1.667,4.5,F,6.36,happy,train,黑黑的东西都没有了，我真幽默，我们数学老师特别幽默，他之前我加他微信。
/tmp/CCSEMO/audio/spk11-2-1-320.wav,spk11-2-1-320.wav,0.0,4.0,F,6.62,happy,train,就是然后他问数学题，他说干嘛呀？美女，他说没事，然后发一张男生的腹肌照过来给你看。
/tmp/CCSEMO/audio/spk11-2-1-321.wav,spk11-2-1-321.wav,1.667,3.667,F,6.83,happy,train,帅哥送个帅哥给你，然后然后他就让我知亲。
/tmp/CCSEMO/audio/spk11-2-1-322.wav,spk11-2-1-322.wav,1.0,3.167,F,6.34,happy,train,这次期中考试能考一百分吗？我说应该可以。然后我说呃如果可以的话。
/tmp/CCSEMO/audio/spk11-2-1-323.wav,spk11-2-1-323.wav,1.0,3.0,F,3.38,happy,train,们把我们把三八最帅的男生的微信推给你。
/tmp/CCSEMO/audio/spk11-2-1-325.wav,spk11-2-1-325.wav,1.333,4.333,F,5.22,happy,train,但是我有人感觉是在游戏呢，我们小学子不需要不想需要他了。
/tmp/CCSEMO/audio/spk11-2-1-327.wav,spk11-2-1-327.wav,-0.167,3.333,F,4.48,neutral,train,我们说到家管理民族业吗？啊，有啊，有另一张啊，不就是啊问题管理。
/tmp/CCSEMO/audio/spk11-2-1-328.wav,spk11-2-1-328.wav,0.0,3.167,F,5.0,neutral,train,我可以不写事情吗？我就是画一些表情就行，就是情绪之控的表情了。
/tmp/CCSEMO/audio/spk11-2-1-331.wav,spk11-2-1-331.wav,0.167,3.333,F,3.26,neutral,train,那不就直接直接画箭头？
/tmp/CCSEMO/audio/spk11-2-1-335.wav,spk11-2-1-335.wav,-0.833,4.333,F,5.0,disgust,train,政治政治，他们就死背拿着那个那一大，就是那个知识点全部要死背死背。
/tmp/CCSEMO/audio/spk11-2-1-336.wav,spk11-2-1-336.wav,1.0,4.0,F,5.8,happy,train,我就思维导图，然后然后看看看，然后再再再再记忆，先有框架再记忆。
/tmp/CCSEMO/audio/spk11-2-1-338.wav,spk11-2-1-338.wav,0.0,4.0,F,6.16,happy,train,然后然后然后就直接对照着找找点就行。我特别怕，我不记得所有一上来全部默下来就。
/tmp/CCSEMO/audio/spk11-2-1-339.wav,spk11-2-1-339.wav,0.333,3.333,F,4.32,happy,train,哦，我得这特别好，八十就八十多，一般都是前三。
/tmp/CCSEMO/audio/spk11-2-1-343.wav,spk11-2-1-343.wav,0.5,4.0,F,5.535,happy,train,听明白第二次讲，也听不明白。第三次去找那个学霸，学霸这种幽默的方式，我才是我才讲的，明白。
/tmp/CCSEMO/audio/spk11-2-1-347.wav,spk11-2-1-347.wav,0.167,3.667,F,6.26,surprise,train,六十到八十五都哦很厉害，害的那些那些，因为有两个班，就是加起来一共八十个人。
/tmp/CCSEMO/audio/spk11-2-1-349.wav,spk11-2-1-349.wav,0.5,3.667,F,5.84,happy,train,对呀，我之前最牛最厉害的是五十八名，特别厉害，就是三三大主科。
/tmp/CCSEMO/audio/spk11-2-1-350.wav,spk11-2-1-350.wav,0.167,3.0,F,6.66,neutral,train,我是主科好，然后小科的话就是文科好，理科一般我英语特别好。
/tmp/CCSEMO/audio/spk11-2-1-351.wav,spk11-2-1-351.wav,0.0,3.0,F,5.1,neutral,train,我的英语就是豁然天成那种哦，特别喜欢看英语电影，看美食呀。
/tmp/CCSEMO/audio/spk11-2-1-352.wav,spk11-2-1-352.wav,0.0,2.833,F,7.26,neutral,train,看一些听英文歌。好，我看一下英语那些一些小报报纸。
/tmp/CCSEMO/audio/spk11-3-1-219.wav,spk11-3-1-219.wav,-0.167,3.5,F,5.7,surprise,train,那个空间太大了，我觉得对，就是不方便。就是那会觉得啊，同了好像也没什么了。
/tmp/CCSEMO/audio/spk11-3-1-221.wav,spk11-3-1-221.wav,0.333,3.0,F,6.42,neutral,train,因为那边那个厨房特别小，对活动空间特别小，就觉得真的很解压。而且那边有阳光照。
/tmp/CCSEMO/audio/spk11-3-1-223.wav,spk11-3-1-223.wav,0.5,3.0,F,9.59,happy,train,对，就是呃嗯清新。然后还有外面有阳光照进那种那种是那种环境才能让我放松的。
/tmp/CCSEMO/audio/spk11-3-1-224.wav,spk11-3-1-224.wav,-0.667,3.167,F,7.04,disgust,train,家我家那个厨房黑阴沉沉沉雾，那那种肯定就就没人，那我放松。
/tmp/CCSEMO/audio/spk11-3-1-226.wav,spk11-3-1-226.wav,0.833,3.0,F,4.45,happy,train,不是的这是我喜欢的样子，而且且我特别喜欢小空间。
/tmp/CCSEMO/audio/spk11-3-1-227.wav,spk11-3-1-227.wav,0.0,2.833,F,6.54,neutral,train,挺小的，挺挺小的会，尽量就是让每一个地方不空出来都。
/tmp/CCSEMO/audio/spk11-3-1-229.wav,spk11-3-1-229.wav,0.5,3.333,F,4.98,happy,train,就是而且我特别懒，都不想不想走动，然后就是我可以一步就跨过去。
/tmp/CCSEMO/audio/spk11-3-1-235.wav,spk11-3-1-235.wav,-0.333,2.833,F,4.08,sad,train,然后去看一天，然后刷抖音，然后看无线，我自己看综艺。
/tmp/CCSEMO/audio/spk11-3-1-239.wav,spk11-3-1-239.wav,0.833,3.5,F,9.92,happy,train,那种毛绒的小鸡灵动，它可以动，然后买两买两只，然后放回我们学校养假的假的假的就是它是那种玩具。
/tmp/CCSEMO/audio/spk11-3-1-241.wav,spk11-3-1-241.wav,0.5,3.0,F,7.72,happy,train,嗯，我都买了一些盲盒，然后就是专门给大家一个就买个在一个小角落。
/tmp/CCSEMO/audio/spk11-3-1-244.wav,spk11-3-1-244.wav,0.333,3.0,F,6.18,neutral,train,她可以以不是女女可以动，她可以动，对，又可以走路这样的对。
/tmp/CCSEMO/audio/spk11-3-1-245.wav,spk11-3-1-245.wav,-0.333,3.0,F,5.12,neutral,train,但有时候就要么就是看那些看能看那两只鸡，然后就是吃了饭。
/tmp/CCSEMO/audio/spk11-3-1-246.wav,spk11-3-1-246.wav,-0.333,2.833,F,6.8,sad,train,"统一帮他睡觉，然后嗯就是这样，ok,然后呃说吃的早了。"
/tmp/CCSEMO/audio/spk11-3-1-248.wav,spk11-3-1-248.wav,0.0,2.667,F,7.56,neutral,train,就嗯我们是五点五十二十五分下课，然后六点四十分再回去回回去上晚自习。
/tmp/CCSEMO/audio/spk11-3-1-249.wav,spk11-3-1-249.wav,0.0,3.0,F,5.14,neutral,train,然后中间就是洗澡吃饭，然后我洗个澡的话，我就去什么小脚角啊。
/tmp/CCSEMO/audio/spk11-3-1-252.wav,spk11-3-1-252.wav,0.0,2.833,F,6.77,neutral,train,学校的景还是挺好看的，因为在一个旅游度度假区域里面的。
/tmp/CCSEMO/audio/spk11-3-1-254.wav,spk11-3-1-254.wav,0.5,3.0,F,3.24,happy,train,但是不知道怎么评得，四a级全是。
/tmp/CCSEMO/audio/spk11-3-1-255.wav,spk11-3-1-255.wav,0.0,3.0,F,3.66,neutral,train,上学期一般都是跟朋友一起去，然后这学期还没有到。
/tmp/CCSEMO/audio/spk11-3-1-256.wav,spk11-3-1-256.wav,0.0,3.0,F,6.18,neutral,train,因为这学期我还报了一个化学班，就是他那些新转学来的，我们是提前学化学。
/tmp/CCSEMO/audio/spk11-3-1-257.wav,spk11-3-1-257.wav,0.0,3.167,F,5.56,neutral,train,些没学过，然后就让他们去嘛，然后我就很也很多人就是想复习一下东。
/tmp/CCSEMO/audio/spk11-3-1-258.wav,spk11-3-1-258.wav,0.0,2.667,F,3.16,neutral,train,去哪上课就复习一下，他去哪里上课。
/tmp/CCSEMO/audio/spk11-3-1-259.wav,spk11-3-1-259.wav,-0.333,2.833,F,6.3,sad,train,我们班没人主动，就两个人而已。这个人有哦哦，因为他们觉得没必。
/tmp/CCSEMO/audio/spk11-3-1-263.wav,spk11-3-1-263.wav,0.167,2.833,F,9.04,neutral,train,已经开始开始了，我觉得还挺好好的。就是在学校的话，我觉得应该要嗯尽量把自己的时间填满一点。
/tmp/CCSEMO/audio/spk11-3-1-264.wav,spk11-3-1-264.wav,-0.333,3.0,F,7.22,neutral,train,不要让自己就是留出时间空想，然后我我一放松自己，然后脑子就会开始想想什么呢？
/tmp/CCSEMO/audio/spk11-3-1-267.wav,spk11-3-1-267.wav,0.167,3.167,F,5.1,neutral,train,是我把时间留留在那个时间，但是我我的活动还是啊放松的。
/tmp/CCSEMO/audio/spk11-3-1-268.wav,spk11-3-1-268.wav,0.0,2.833,F,5.28,neutral,train,比如说也不是特别累吧，就是就是听课写写那个东西。
/tmp/CCSEMO/audio/spk11-3-1-269.wav,spk11-3-1-269.wav,0.0,3.0,F,5.06,neutral,train,那个上那个补习班班，就是不用动脑子，因为学过了这复习。
/tmp/CCSEMO/audio/spk11-3-1-272.wav,spk11-3-1-272.wav,0.0,3.0,F,5.14,neutral,train,科技考试是考考之前学过的，之前学过的，加上这几不考。
/tmp/CCSEMO/audio/spk11-3-1-273.wav,spk11-3-1-273.wav,0.333,3.167,F,6.68,happy,train,不焦虑了，随便吧。因为因为我之前不是有一些没学嘛，他们不来，他们说嗯。
/tmp/CCSEMO/audio/spk11-3-1-274.wav,spk11-3-1-274.wav,0.167,3.167,F,7.18,neutral,train,他们说这次先别，别放那么重，反正我没学先开学，不要给他自己太大压力，就是复习到了就行了。
/tmp/CCSEMO/audio/spk11-3-1-275.wav,spk11-3-1-275.wav,-0.333,3.0,F,7.34,neutral,train,然后接下来的再尽力力吧，这个这个时间又短，然后还是两个年级衔接接的。
/tmp/CCSEMO/audio/spk11-3-1-277.wav,spk11-3-1-277.wav,0.167,3.333,F,6.02,neutral,train,可是老师没说我自己，我自己这个就别这个就别放在太重了。
/tmp/CCSEMO/audio/spk11-3-1-286.wav,spk11-3-1-286.wav,-0.333,3.5,F,7.025,sad,train,我觉得的情绪稳定，也有可能是因为我累没有办法提起，或者是就是就是被迫稳定。
