audio_path,name,V,A,gender,duration,discrete_emotion,split_set
/tmp/CCSEMO/audio/spk11-3-1-241.wav,spk11-3-1-241.wav,0.5,3.0,F,7.720,happy,test
/tmp/CCSEMO/audio/spk11-3-1-244.wav,spk11-3-1-244.wav,0.333,3.0,F,6.180,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-245.wav,spk11-3-1-245.wav,-0.333,3.0,F,5.120,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-246.wav,spk11-3-1-246.wav,-0.333,2.833,F,6.800,sad,test
/tmp/CCSEMO/audio/spk11-3-1-248.wav,spk11-3-1-248.wav,0.0,2.667,F,7.560,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-249.wav,spk11-3-1-249.wav,0.0,3.0,F,5.140,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-252.wav,spk11-3-1-252.wav,0.0,2.833,F,6.770,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-254.wav,spk11-3-1-254.wav,0.5,3.0,F,3.240,happy,test
/tmp/CCSEMO/audio/spk11-3-1-255.wav,spk11-3-1-255.wav,0.0,3.0,F,3.660,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-256.wav,spk11-3-1-256.wav,0.0,3.0,F,6.180,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-257.wav,spk11-3-1-257.wav,0.0,3.167,F,5.560,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-258.wav,spk11-3-1-258.wav,0.0,2.667,F,3.160,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-259.wav,spk11-3-1-259.wav,-0.333,2.833,F,6.300,sad,test
/tmp/CCSEMO/audio/spk11-3-1-263.wav,spk11-3-1-263.wav,0.167,2.833,F,9.040,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-264.wav,spk11-3-1-264.wav,-0.333,3.0,F,7.220,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-267.wav,spk11-3-1-267.wav,0.167,3.167,F,5.100,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-268.wav,spk11-3-1-268.wav,0.0,2.833,F,5.280,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-269.wav,spk11-3-1-269.wav,0.0,3.0,F,5.060,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-272.wav,spk11-3-1-272.wav,0.0,3.0,F,5.140,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-273.wav,spk11-3-1-273.wav,0.333,3.167,F,6.680,happy,test
/tmp/CCSEMO/audio/spk11-3-1-274.wav,spk11-3-1-274.wav,0.167,3.167,F,7.180,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-275.wav,spk11-3-1-275.wav,-0.333,3.0,F,7.340,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-277.wav,spk11-3-1-277.wav,0.167,3.333,F,6.020,neutral,test
/tmp/CCSEMO/audio/spk11-3-1-286.wav,spk11-3-1-286.wav,-0.333,3.5,F,7.025,sad,test
/tmp/CCSEMO/audio/spk11-3-1-287.wav,spk11-3-1-287.wav,-0.333,2.333,F,4.100,sad,test
/tmp/CCSEMO/audio/spk11-3-1-292.wav,spk11-3-1-292.wav,-0.667,2.0,F,3.820,sad,test
/tmp/CCSEMO/audio/spk11-5-1-8.wav,spk11-5-1-8.wav,-0.333,3.0,F,6.050,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-9.wav,spk11-5-1-9.wav,0.0,2.833,F,3.500,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-10.wav,spk11-5-1-10.wav,-0.333,2.833,F,4.560,sad,test
/tmp/CCSEMO/audio/spk11-5-1-11.wav,spk11-5-1-11.wav,0.0,2.833,F,5.000,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-12.wav,spk11-5-1-12.wav,-0.333,2.667,F,4.080,sad,test
/tmp/CCSEMO/audio/spk11-5-1-13.wav,spk11-5-1-13.wav,-0.333,2.833,F,5.700,sad,test
/tmp/CCSEMO/audio/spk11-5-1-19.wav,spk11-5-1-19.wav,0.0,2.833,F,5.240,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-20.wav,spk11-5-1-20.wav,-0.667,1.5,F,3.560,sad,test
/tmp/CCSEMO/audio/spk11-5-1-21.wav,spk11-5-1-21.wav,-0.333,3.0,F,5.619,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-22.wav,spk11-5-1-22.wav,0.0,3.0,F,3.021,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-25.wav,spk11-5-1-25.wav,-0.333,3.0,F,5.300,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-26.wav,spk11-5-1-26.wav,-0.333,3.0,F,5.280,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-27.wav,spk11-5-1-27.wav,0.0,2.833,F,5.520,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-28.wav,spk11-5-1-28.wav,-0.167,3.0,F,5.900,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-29.wav,spk11-5-1-29.wav,0.0,3.0,F,6.520,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-31.wav,spk11-5-1-31.wav,-0.333,3.0,F,4.820,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-32.wav,spk11-5-1-32.wav,-0.667,2.833,F,8.060,sad,test
/tmp/CCSEMO/audio/spk11-5-1-34.wav,spk11-5-1-34.wav,-0.667,3.0,F,5.680,fear,test
/tmp/CCSEMO/audio/spk11-5-1-35.wav,spk11-5-1-35.wav,-1.0,2.667,F,3.130,sad,test
/tmp/CCSEMO/audio/spk11-5-1-36.wav,spk11-5-1-36.wav,-0.333,2.833,F,5.160,sad,test
/tmp/CCSEMO/audio/spk11-5-1-38.wav,spk11-5-1-38.wav,0.0,2.667,F,5.210,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-39.wav,spk11-5-1-39.wav,-0.333,1.833,F,7.700,sad,test
/tmp/CCSEMO/audio/spk11-5-1-41.wav,spk11-5-1-41.wav,-0.333,2.5,F,9.640,sad,test
/tmp/CCSEMO/audio/spk11-5-1-42.wav,spk11-5-1-42.wav,0.0,2.333,F,5.390,sad,test
/tmp/CCSEMO/audio/spk11-5-1-43.wav,spk11-5-1-43.wav,-0.667,3.0,F,7.140,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-44.wav,spk11-5-1-44.wav,0.0,2.833,F,3.970,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-45.wav,spk11-5-1-45.wav,-0.667,2.5,F,6.380,sad,test
/tmp/CCSEMO/audio/spk11-5-1-48.wav,spk11-5-1-48.wav,0.0,2.833,F,5.500,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-51.wav,spk11-5-1-51.wav,-1.0,2.167,F,5.590,sad,test
/tmp/CCSEMO/audio/spk11-5-1-53.wav,spk11-5-1-53.wav,0.0,3.0,F,6.340,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-54.wav,spk11-5-1-54.wav,-0.667,3.0,F,5.230,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-55.wav,spk11-5-1-55.wav,0.0,2.667,F,5.400,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-56.wav,spk11-5-1-56.wav,-0.333,2.333,F,7.430,sad,test
/tmp/CCSEMO/audio/spk11-5-1-59.wav,spk11-5-1-59.wav,0.0,2.667,F,5.880,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-62.wav,spk11-5-1-62.wav,0.167,3.167,F,5.899,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-65.wav,spk11-5-1-65.wav,0.0,2.833,F,6.400,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-66.wav,spk11-5-1-66.wav,0.0,3.0,F,6.810,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-67.wav,spk11-5-1-67.wav,0.0,2.833,F,3.280,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-83.wav,spk11-5-1-83.wav,-0.667,2.0,F,5.700,sad,test
/tmp/CCSEMO/audio/spk11-5-1-84.wav,spk11-5-1-84.wav,-0.667,2.833,F,3.420,sad,test
/tmp/CCSEMO/audio/spk11-5-1-89.wav,spk11-5-1-89.wav,0.0,2.833,F,3.385,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-90.wav,spk11-5-1-90.wav,0.0,2.833,F,7.020,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-91.wav,spk11-5-1-91.wav,0.167,3.0,F,6.430,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-93.wav,spk11-5-1-93.wav,0.0,2.833,F,6.110,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-94.wav,spk11-5-1-94.wav,-0.333,2.833,F,5.020,sad,test
/tmp/CCSEMO/audio/spk11-5-1-95.wav,spk11-5-1-95.wav,-0.333,3.0,F,5.260,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-96.wav,spk11-5-1-96.wav,-0.667,3.0,F,7.020,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-99.wav,spk11-5-1-99.wav,-0.333,2.5,F,4.160,sad,test
/tmp/CCSEMO/audio/spk11-5-1-109.wav,spk11-5-1-109.wav,-0.333,3.0,F,3.740,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-111.wav,spk11-5-1-111.wav,0.0,3.0,F,7.180,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-122.wav,spk11-5-1-122.wav,-0.833,3.167,F,6.140,disgust,test
/tmp/CCSEMO/audio/spk11-5-1-123.wav,spk11-5-1-123.wav,-0.667,3.333,F,5.540,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-124.wav,spk11-5-1-124.wav,-0.833,3.167,F,6.180,disgust,test
/tmp/CCSEMO/audio/spk11-5-1-126.wav,spk11-5-1-126.wav,0.333,3.167,F,7.585,happy,test
/tmp/CCSEMO/audio/spk11-5-1-127.wav,spk11-5-1-127.wav,0.5,3.167,F,4.020,happy,test
/tmp/CCSEMO/audio/spk11-5-1-129.wav,spk11-5-1-129.wav,-0.333,3.0,F,10.275,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-132.wav,spk11-5-1-132.wav,-1.0,3.333,F,5.360,fear,test
/tmp/CCSEMO/audio/spk11-5-1-135.wav,spk11-5-1-135.wav,0.167,3.167,F,5.170,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-136.wav,spk11-5-1-136.wav,0.0,3.0,F,5.280,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-137.wav,spk11-5-1-137.wav,-0.333,3.333,F,3.260,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-139.wav,spk11-5-1-139.wav,0.0,2.833,F,5.920,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-140.wav,spk11-5-1-140.wav,1.0,3.167,F,7.280,happy,test
/tmp/CCSEMO/audio/spk11-5-1-141.wav,spk11-5-1-141.wav,0.0,2.833,F,5.340,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-143.wav,spk11-5-1-143.wav,0.5,3.0,F,5.380,happy,test
/tmp/CCSEMO/audio/spk11-5-1-144.wav,spk11-5-1-144.wav,0.0,3.0,F,6.020,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-145.wav,spk11-5-1-145.wav,0.5,2.833,F,3.920,happy,test
/tmp/CCSEMO/audio/spk11-5-1-148.wav,spk11-5-1-148.wav,0.0,2.833,F,4.480,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-150.wav,spk11-5-1-150.wav,0.0,2.833,F,4.060,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-152.wav,spk11-5-1-152.wav,-0.5,2.0,F,5.330,sad,test
/tmp/CCSEMO/audio/spk11-5-1-153.wav,spk11-5-1-153.wav,0.333,2.833,F,5.500,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-154.wav,spk11-5-1-154.wav,-0.333,2.667,F,4.090,sad,test
/tmp/CCSEMO/audio/spk11-5-1-156.wav,spk11-5-1-156.wav,0.167,2.833,F,5.850,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-158.wav,spk11-5-1-158.wav,0.0,3.167,F,6.480,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-161.wav,spk11-5-1-161.wav,-0.333,3.167,F,7.640,sad,test
/tmp/CCSEMO/audio/spk11-5-1-162.wav,spk11-5-1-162.wav,0.167,3.167,F,5.040,neutral,test
/tmp/CCSEMO/audio/spk11-5-1-163.wav,spk11-5-1-163.wav,0.0,2.833,F,5.920,neutral,test
/tmp/CCSEMO/audio/spk16-3-1-84.wav,spk16-3-1-84.wav,0.0,3.167,F,5.800,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-85.wav,spk16-3-1-85.wav,0.0,3.333,F,6.800,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-87.wav,spk16-3-1-87.wav,0.0,3.0,F,3.400,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-90.wav,spk16-3-1-90.wav,-0.333,3.0,F,4.780,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-91.wav,spk16-3-1-91.wav,0.0,3.0,F,7.200,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-95.wav,spk16-3-1-95.wav,-0.333,2.667,F,3.380,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-96.wav,spk16-3-1-96.wav,-0.333,2.667,F,6.620,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-99.wav,spk16-3-1-99.wav,0.0,3.0,F,4.200,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-100.wav,spk16-3-1-100.wav,0.0,3.0,F,6.955,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-102.wav,spk16-3-1-102.wav,0.0,3.0,F,3.780,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-104.wav,spk16-3-1-104.wav,-0.5,2.5,F,5.180,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-105.wav,spk16-3-1-105.wav,-0.333,3.0,F,5.340,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-106.wav,spk16-3-1-106.wav,-0.333,2.667,F,5.075,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-109.wav,spk16-3-1-109.wav,0.0,2.667,F,4.680,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-111.wav,spk16-3-1-111.wav,0.0,2.667,F,3.920,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-112.wav,spk16-3-1-112.wav,0.0,3.0,F,3.760,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-113.wav,spk16-3-1-113.wav,-0.333,2.333,F,8.370,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-114.wav,spk16-3-1-114.wav,0.0,3.333,F,4.940,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-115.wav,spk16-3-1-115.wav,-0.333,2.667,F,3.320,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-117.wav,spk16-3-1-117.wav,-0.333,2.667,F,3.580,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-122.wav,spk16-3-1-122.wav,-0.333,2.667,F,11.150,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-123.wav,spk16-3-1-123.wav,-0.667,2.667,F,6.560,sad,train
/tmp/CCSEMO/audio/spk16-3-1-124.wav,spk16-3-1-124.wav,-0.333,3.167,F,5.820,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-125.wav,spk16-3-1-125.wav,-0.667,2.667,F,6.450,sad,train
/tmp/CCSEMO/audio/spk16-3-1-126.wav,spk16-3-1-126.wav,0.0,3.0,F,5.800,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-131.wav,spk16-3-1-131.wav,-0.333,2.667,F,5.200,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-134.wav,spk16-3-1-134.wav,0.0,3.0,F,5.860,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-136.wav,spk16-3-1-136.wav,0.0,3.0,F,3.700,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-137.wav,spk16-3-1-137.wav,-0.667,3.333,F,6.680,fear,train
/tmp/CCSEMO/audio/spk16-3-1-138.wav,spk16-3-1-138.wav,0.0,3.0,F,5.070,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-139.wav,spk16-3-1-139.wav,0.0,3.0,F,5.360,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-141.wav,spk16-3-1-141.wav,0.0,3.0,F,5.660,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-142.wav,spk16-3-1-142.wav,0.0,3.0,F,7.650,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-143.wav,spk16-3-1-143.wav,0.0,3.0,F,6.140,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-144.wav,spk16-3-1-144.wav,0.0,3.333,F,3.200,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-145.wav,spk16-3-1-145.wav,0.0,3.0,F,5.160,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-146.wav,spk16-3-1-146.wav,0.0,3.0,F,5.435,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-147.wav,spk16-3-1-147.wav,-0.333,2.667,F,3.240,neutral,train
/tmp/CCSEMO/audio/spk16-3-1-148.wav,spk16-3-1-148.wav,0.0,3.0,F,5.760,neutral,train
/tmp/CCSEMO/audio/spk28-4-1-229.wav,spk28-4-1-229.wav,-0.667,3.5,F,5.180,sad,train
/tmp/CCSEMO/audio/spk28-4-1-232.wav,spk28-4-1-232.wav,-0.667,2.833,F,4.020,sad,train
/tmp/CCSEMO/audio/spk28-4-1-233.wav,spk28-4-1-233.wav,-0.833,3.5,F,3.080,disgust,train
/tmp/CCSEMO/audio/spk28-4-1-244.wav,spk28-4-1-244.wav,-0.667,3.167,F,6.540,angry,train
/tmp/CCSEMO/audio/spk28-4-1-245.wav,spk28-4-1-245.wav,-0.167,3.167,F,5.100,neutral,train
/tmp/CCSEMO/audio/spk28-4-1-247.wav,spk28-4-1-247.wav,-0.833,3.667,F,5.740,angry,train
/tmp/CCSEMO/audio/spk28-4-1-248.wav,spk28-4-1-248.wav,-1.333,3.667,F,5.420,angry,train
/tmp/CCSEMO/audio/spk28-4-1-249.wav,spk28-4-1-249.wav,-0.667,3.5,F,7.000,disgust,train
/tmp/CCSEMO/audio/spk28-4-1-250.wav,spk28-4-1-250.wav,-1.0,3.667,F,6.320,angry,train
/tmp/CCSEMO/audio/spk28-4-1-251.wav,spk28-4-1-251.wav,-0.333,3.0,F,6.560,neutral,train
/tmp/CCSEMO/audio/spk28-4-1-256.wav,spk28-4-1-256.wav,-1.0,3.333,F,5.880,angry,train
/tmp/CCSEMO/audio/spk28-4-1-261.wav,spk28-4-1-261.wav,-1.0,3.667,F,6.560,angry,train
/tmp/CCSEMO/audio/spk28-4-1-262.wav,spk28-4-1-262.wav,-0.5,3.167,F,6.780,disgust,train
/tmp/CCSEMO/audio/spk28-4-1-267.wav,spk28-4-1-267.wav,-1.0,3.833,F,5.040,angry,train
/tmp/CCSEMO/audio/spk28-4-1-268.wav,spk28-4-1-268.wav,-1.5,3.833,F,5.880,angry,train
/tmp/CCSEMO/audio/spk28-4-1-269.wav,spk28-4-1-269.wav,-1.0,3.167,F,6.000,disgust,train
/tmp/CCSEMO/audio/spk28-4-1-274.wav,spk28-4-1-274.wav,0.0,3.167,F,6.220,neutral,train
/tmp/CCSEMO/audio/spk28-4-1-276.wav,spk28-4-1-276.wav,-0.333,3.333,F,5.760,neutral,train
/tmp/CCSEMO/audio/spk28-4-1-277.wav,spk28-4-1-277.wav,-0.333,3.333,F,5.860,neutral,train
/tmp/CCSEMO/audio/spk28-4-1-279.wav,spk28-4-1-279.wav,-0.333,3.0,F,3.400,neutral,train
/tmp/CCSEMO/audio/spk28-4-1-280.wav,spk28-4-1-280.wav,-0.333,2.833,F,5.050,sad,train
/tmp/CCSEMO/audio/spk28-4-1-281.wav,spk28-4-1-281.wav,-0.333,3.333,F,6.740,surprise,train
/tmp/CCSEMO/audio/spk28-4-1-285.wav,spk28-4-1-285.wav,-1.0,3.667,F,4.260,angry,train
/tmp/CCSEMO/audio/spk28-4-1-290.wav,spk28-4-1-290.wav,-0.667,3.333,F,3.340,neutral,train
/tmp/CCSEMO/audio/spk28-4-1-291.wav,spk28-4-1-291.wav,-0.333,3.333,F,3.860,neutral,train
/tmp/CCSEMO/audio/spk28-4-1-292.wav,spk28-4-1-292.wav,-1.333,3.167,F,5.080,disgust,train
/tmp/CCSEMO/audio/spk28-4-1-294.wav,spk28-4-1-294.wav,0.0,3.0,F,5.900,neutral,train
/tmp/CCSEMO/audio/spk28-4-1-295.wav,spk28-4-1-295.wav,-0.667,3.5,F,5.080,angry,train
/tmp/CCSEMO/audio/spk28-4-1-296.wav,spk28-4-1-296.wav,-1.333,4.0,F,5.160,angry,train
/tmp/CCSEMO/audio/spk28-4-1-298.wav,spk28-4-1-298.wav,-1.0,3.5,F,3.970,angry,train
/tmp/CCSEMO/audio/spk28-4-1-299.wav,spk28-4-1-299.wav,-0.333,3.0,F,5.090,neutral,train
/tmp/CCSEMO/audio/spk28-4-1-300.wav,spk28-4-1-300.wav,-0.833,3.667,F,5.925,angry,train
/tmp/CCSEMO/audio/spk28-4-1-302.wav,spk28-4-1-302.wav,-1.167,4.0,F,5.260,angry,train
/tmp/CCSEMO/audio/spk28-4-1-303.wav,spk28-4-1-303.wav,-1.333,4.0,F,6.590,angry,train
/tmp/CCSEMO/audio/spk28-4-1-308.wav,spk28-4-1-308.wav,-1.333,3.667,F,5.380,angry,train
/tmp/CCSEMO/audio/spk28-4-1-311.wav,spk28-4-1-311.wav,-0.333,3.0,F,6.200,neutral,train
/tmp/CCSEMO/audio/spk28-4-1-313.wav,spk28-4-1-313.wav,-0.667,3.333,F,5.280,neutral,train
/tmp/CCSEMO/audio/spk28-4-1-315.wav,spk28-4-1-315.wav,0.0,2.667,F,6.220,neutral,train
/tmp/CCSEMO/audio/spk28-4-1-316.wav,spk28-4-1-316.wav,-1.0,3.5,F,4.260,disgust,train
/tmp/CCSEMO/audio/spk28-5-1-136.wav,spk28-5-1-136.wav,-0.333,3.0,F,6.299,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-137.wav,spk28-5-1-137.wav,-0.333,3.0,F,6.140,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-138.wav,spk28-5-1-138.wav,0.333,3.0,F,6.960,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-139.wav,spk28-5-1-139.wav,-0.667,3.333,F,10.370,sad,train
/tmp/CCSEMO/audio/spk28-5-1-140.wav,spk28-5-1-140.wav,-0.667,3.0,F,9.510,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-141.wav,spk28-5-1-141.wav,0.0,3.0,F,5.560,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-143.wav,spk28-5-1-143.wav,-0.333,3.0,F,6.580,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-144.wav,spk28-5-1-144.wav,0.0,3.0,F,6.200,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-145.wav,spk28-5-1-145.wav,-0.833,3.667,F,5.420,angry,train
/tmp/CCSEMO/audio/spk28-5-1-147.wav,spk28-5-1-147.wav,-0.333,3.0,F,5.145,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-156.wav,spk28-5-1-156.wav,-0.333,3.167,F,6.810,surprise,train
/tmp/CCSEMO/audio/spk28-5-1-158.wav,spk28-5-1-158.wav,-0.333,3.333,F,6.280,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-159.wav,spk28-5-1-159.wav,-0.5,3.333,F,5.420,angry,train
/tmp/CCSEMO/audio/spk28-5-1-161.wav,spk28-5-1-161.wav,-0.333,3.0,F,6.500,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-162.wav,spk28-5-1-162.wav,-0.333,3.0,F,6.720,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-165.wav,spk28-5-1-165.wav,0.0,3.0,F,3.020,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-168.wav,spk28-5-1-168.wav,-0.333,2.5,F,5.640,sad,train
/tmp/CCSEMO/audio/spk28-5-1-169.wav,spk28-5-1-169.wav,-0.333,3.167,F,3.640,sad,train
/tmp/CCSEMO/audio/spk28-5-1-173.wav,spk28-5-1-173.wav,0.0,3.0,F,4.880,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-176.wav,spk28-5-1-176.wav,-0.333,3.333,F,6.380,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-177.wav,spk28-5-1-177.wav,-0.333,3.0,F,5.080,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-178.wav,spk28-5-1-178.wav,0.0,3.0,F,5.480,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-179.wav,spk28-5-1-179.wav,0.0,3.167,F,6.250,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-180.wav,spk28-5-1-180.wav,-0.333,3.333,F,7.920,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-181.wav,spk28-5-1-181.wav,-0.667,3.0,F,6.240,fear,train
/tmp/CCSEMO/audio/spk28-5-1-183.wav,spk28-5-1-183.wav,-0.333,3.0,F,6.830,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-184.wav,spk28-5-1-184.wav,-0.333,3.0,F,5.155,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-185.wav,spk28-5-1-185.wav,-0.333,3.333,F,5.200,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-186.wav,spk28-5-1-186.wav,-0.333,3.0,F,5.800,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-187.wav,spk28-5-1-187.wav,-1.0,3.667,F,6.560,angry,train
/tmp/CCSEMO/audio/spk28-5-1-188.wav,spk28-5-1-188.wav,0.0,3.0,F,6.080,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-189.wav,spk28-5-1-189.wav,-0.667,3.333,F,5.680,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-190.wav,spk28-5-1-190.wav,-0.333,3.333,F,8.000,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-192.wav,spk28-5-1-192.wav,-1.0,3.5,F,7.460,angry,train
/tmp/CCSEMO/audio/spk28-5-1-193.wav,spk28-5-1-193.wav,-1.333,3.667,F,6.920,disgust,train
/tmp/CCSEMO/audio/spk28-5-1-194.wav,spk28-5-1-194.wav,-0.667,3.333,F,5.730,disgust,train
/tmp/CCSEMO/audio/spk28-5-1-196.wav,spk28-5-1-196.wav,-1.333,4.0,F,5.580,angry,train
/tmp/CCSEMO/audio/spk28-5-1-197.wav,spk28-5-1-197.wav,-0.833,4.333,F,7.080,angry,train
/tmp/CCSEMO/audio/spk28-5-1-198.wav,spk28-5-1-198.wav,-1.333,4.0,F,7.345,angry,train
/tmp/CCSEMO/audio/spk28-5-1-199.wav,spk28-5-1-199.wav,-1.333,3.5,F,3.540,angry,train
/tmp/CCSEMO/audio/spk28-5-1-205.wav,spk28-5-1-205.wav,-1.0,3.667,F,5.430,fear,train
/tmp/CCSEMO/audio/spk28-5-1-206.wav,spk28-5-1-206.wav,-0.333,3.0,F,8.280,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-209.wav,spk28-5-1-209.wav,-0.333,3.333,F,5.100,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-210.wav,spk28-5-1-210.wav,0.0,3.0,F,7.020,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-211.wav,spk28-5-1-211.wav,0.0,3.0,F,5.340,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-212.wav,spk28-5-1-212.wav,-0.333,3.333,F,6.240,neutral,train
/tmp/CCSEMO/audio/spk28-5-1-213.wav,spk28-5-1-213.wav,0.333,3.0,F,5.160,neutral,train
