name,audio_path,discrete_emotion,A,V,D,SpkrID,Gender,split_set,duration
MSP-PODCAST_0003_0158.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0158.wav,U,4.0,2.636364,4.181818,2,Female,test,5.382125
MSP-PODCAST_0003_0161.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0161.wav,X,4.0,3.8,3.8,2,Female,test,4.6881875
MSP-PODCAST_0003_0163.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0163.wav,S,4.2,4.0,4.0,2,Female,test,9.88525
MSP-PODCAST_0003_0164.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0164.wav,N,4.6,3.6,4.8,2,Female,test,4.688187
MSP-PODCAST_0003_0165.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0165.wav,A,5.363636,2.454545,5.545455,2,Female,test,4.023813
MSP-PODCAST_0003_0166.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0166.wav,O,5.2,4.4,4.6,2,Female,test,3.0855625
MSP-PODCAST_0003_0168.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0168.wav,X,4.6,2.0,5.0,2,Female,test,7.5095
MSP-PODCAST_0003_0170.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0170.wav,N,2.8,4.8,4.0,2,Female,test,4.194687
MSP-PODCAST_0003_0172.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0172.wav,O,5.2,4.6,4.8,2,Female,test,7.432125
MSP-PODCAST_0003_0174.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0174.wav,C,4.727273,1.909091,5.272727,2,Female,test,8.188875
MSP-PODCAST_0003_0175.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0175.wav,A,5.636364,2.545455,5.272727,2,Female,test,7.679938
MSP-PODCAST_0003_0177.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0177.wav,A,4.727273,2.636364,4.545455,2,Female,test,4.441438
MSP-PODCAST_0003_0178.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0178.wav,X,5.6,3.0,4.8,2,Female,test,8.3276875
MSP-PODCAST_0003_0180.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0180.wav,N,4.8,4.6,5.0,2,Female,test,8.51025
MSP-PODCAST_0003_0182.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0182.wav,U,5.0,4.0,3.8,2,Female,test,4.920375
MSP-PODCAST_0003_0190.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0190.wav,D,4.4,2.4,4.6,3,Male,train,6.59125
MSP-PODCAST_0003_0195.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0195.wav,D,3.75,2.15,4.95,3,Male,train,4.691813
MSP-PODCAST_0003_0206.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0206.wav,A,5.0,3.0,4.6,2,Female,test,8.9445
MSP-PODCAST_0003_0223.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0223.wav,H,4.866667,5.533333,5.2,3,Male,train,8.43425
MSP-PODCAST_0003_0232.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0232.wav,H,4.2,5.2,4.0,2,Female,test,4.179312
MSP-PODCAST_0003_0234.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0234.wav,N,5.0,4.4,4.8,2,Female,test,7.059625
MSP-PODCAST_0003_0251.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0251.wav,O,4.4,3.8,4.0,3,Male,train,8.0729375
MSP-PODCAST_0003_0261.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0261.wav,N,3.333333,3.5,4.333333,2,Female,test,6.770125
MSP-PODCAST_0003_0262.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0262.wav,A,4.909091,2.090909,5.090909,2,Female,test,4.641875
MSP-PODCAST_0003_0263.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0263.wav,N,5.454545,3.454545,5.0,2,Female,test,5.305063
MSP-PODCAST_0003_0264.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0264.wav,X,5.2,3.133333,5.066667,2,Female,test,2.6370625
MSP-PODCAST_0003_0265.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0265.wav,C,5.545455,3.272727,5.454545,2,Female,test,9.8895
MSP-PODCAST_0003_0267.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0267.wav,A,6.0,3.2,5.6,2,Female,test,4.163875
MSP-PODCAST_0003_0268.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0268.wav,N,4.6,4.2,5.4,2,Female,test,6.230313
MSP-PODCAST_0003_0269.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0269.wav,X,4.4,3.8,5.0,2,Female,test,6.9089375
MSP-PODCAST_0003_0271.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0271.wav,N,5.0625,3.1875,4.875,2,Female,test,9.774437
MSP-PODCAST_0003_0272.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0272.wav,C,5.1,3.8,4.7,2,Female,test,7.636625
MSP-PODCAST_0003_0273.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0273.wav,D,5.545455,2.545455,5.818182,2,Female,test,7.61825
MSP-PODCAST_0003_0274.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0274.wav,X,5.545455,2.545455,5.545455,2,Female,test,8.095125
MSP-PODCAST_0003_0275.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0275.wav,A,5.272727,2.0,5.545455,2,Female,test,5.830625
MSP-PODCAST_0003_0276.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0276.wav,C,5.272727,2.909091,5.272727,2,Female,test,7.669375
MSP-PODCAST_0003_0283.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0283.wav,D,4.6,2.2,5.0,3,Male,train,8.034688
MSP-PODCAST_0003_0285.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0285.wav,A,5.4,3.6,5.4,3,Male,train,8.158062
MSP-PODCAST_0003_0286.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0286.wav,X,6.4,2.2,6.2,2,Female,train,8.9599375
MSP-PODCAST_0003_0289.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0289.wav,X,5.0,4.0,4.8,2,Female,test,8.2196875
MSP-PODCAST_0003_0292.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0292.wav,C,4.8,4.2,4.6,2,Female,test,3.55
MSP-PODCAST_0003_0303.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0303.wav,N,4.8,4.0,4.8,3,Male,train,8.281437
MSP-PODCAST_0003_0304.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0304.wav,C,3.75,2.333333,5.25,3,Male,train,2.6988125
MSP-PODCAST_0003_0305.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0305.wav,X,5.388889,2.111111,4.666667,3,Male,train,5.4900625
MSP-PODCAST_0003_0307.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0307.wav,N,4.6,4.0,3.8,3,Male,train,4.208812
MSP-PODCAST_0003_0348.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0348.wav,S,3.0,2.6,3.6,3,Male,train,8.836562
MSP-PODCAST_0003_0349.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0349.wav,X,4.0,3.0,3.4,3,Male,train,9.3400625
MSP-PODCAST_0003_0355.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0355.wav,N,3.8,4.6,4.4,2,Female,test,7.602875
MSP-PODCAST_0003_0356.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0356.wav,N,4.666667,4.833333,4.5,2,Female,test,4.503125
MSP-PODCAST_0003_0357.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0357.wav,X,4.2,3.6,5.0,2,Female,test,3.1899375
MSP-PODCAST_0003_0359.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0359.wav,X,4.8,3.4,4.4,2,Female,test,4.6265
MSP-PODCAST_0003_0360.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0360.wav,H,6.0,5.833333,5.416667,2,Female,test,5.628938
MSP-PODCAST_0003_0361.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0361.wav,H,6.090909,4.727273,5.636364,2,Female,test,4.501188
MSP-PODCAST_0003_0363.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0363.wav,U,3.0,3.4,4.0,2,Female,test,4.503125
MSP-PODCAST_0003_0364.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0364.wav,H,4.8,5.2,4.4,2,Female,test,6.307437
MSP-PODCAST_0003_0365.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0365.wav,C,4.8,3.0,4.6,2,Female,test,5.981625
MSP-PODCAST_0003_0367.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0367.wav,N,5.636364,3.454545,5.0,2,Female,test,6.4
MSP-PODCAST_0003_0368.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0368.wav,U,5.2,3.4,4.0,2,Female,test,11.941812
MSP-PODCAST_0003_0369.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0369.wav,D,4.727273,2.545455,4.818182,2,Female,test,3.942438
MSP-PODCAST_0003_0370.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0370.wav,C,5.727273,2.727273,5.727273,2,Female,test,7.0323125
MSP-PODCAST_0003_0373.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0373.wav,N,3.6,5.0,5.0,3,Male,train,7.263625
MSP-PODCAST_0003_0374.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0374.wav,N,3.6,3.6,3.2,3,Male,train,3.09975
MSP-PODCAST_0003_0396.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0396.wav,X,4.4,2.6,5.0,3,Male,train,7.68
MSP-PODCAST_0003_0398.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0398.wav,F,3.4,2.2,4.4,3,Male,train,8.219687
MSP-PODCAST_0003_0404.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0404.wav,N,4.8,2.8,4.8,3,Male,train,8.003875
MSP-PODCAST_0003_0435.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0435.wav,A,4.666667,1.666667,5.333333,3,Male,train,7.217313
MSP-PODCAST_0003_0441.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0441.wav,O,5.0,3.6,4.6,2,Female,test,8.266
MSP-PODCAST_0003_0442.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0442.wav,A,6.2,3.0,6.2,2,Female,test,8.01925
MSP-PODCAST_0003_0444.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0444.wav,X,3.2,3.6,3.4,3,Male,train,5.6615625
MSP-PODCAST_0003_0445.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0445.wav,N,5.0,3.037037,4.740741,2,Female,test,3.884438
MSP-PODCAST_0003_0448.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0448.wav,A,4.6,2.2,5.8,3,Male,train,7.371562
MSP-PODCAST_0003_0461.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0461.wav,A,5.8,2.8,5.8,2,Female,test,7.581
MSP-PODCAST_0003_0470.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0470.wav,A,5.6,2.4,5.6,3,Male,train,7.407938
MSP-PODCAST_0003_0475.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0475.wav,X,6.090909,2.363636,5.818182,2,Female,test,4.460125
MSP-PODCAST_0003_0481.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0481.wav,N,4.8,3.4,5.0,2,Female,test,3.007188
MSP-PODCAST_0003_0482.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0482.wav,X,6.4,4.2,6.2,3,Male,train,6.734125
MSP-PODCAST_0003_0487.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0487.wav,X,4.8,4.2,5.0,2,Female,test,10.6255
MSP-PODCAST_0003_0507.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0507.wav,D,4.2,2.8,4.4,2,Female,test,5.802
MSP-PODCAST_0003_0508.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0508.wav,C,4.4,4.2,5.2,2,Female,test,6.415375
MSP-PODCAST_0003_0509.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0509.wav,D,6.0,2.454545,5.454545,2,Female,test,7.849625
MSP-PODCAST_0003_0510.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0510.wav,X,5.6,3.6,4.8,2,Female,test,4.4105625
MSP-PODCAST_0003_0511.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0511.wav,S,4.545455,3.272727,4.090909,2,Female,test,4.712438
MSP-PODCAST_0003_0512.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0512.wav,C,5.0,2.6,5.2,2,Female,test,4.80275
MSP-PODCAST_0003_0513.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0513.wav,X,5.909091,3.818182,5.636364,2,Female,test,3.068875
MSP-PODCAST_0003_0514.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0514.wav,N,5.181818,3.818182,4.363636,2,Female,test,3.458375
MSP-PODCAST_0003_0515.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0515.wav,N,3.636364,3.090909,4.181818,2,Female,test,5.501625
MSP-PODCAST_0003_0516.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0516.wav,X,4.6,3.4,4.6,2,Female,test,4.1946875
MSP-PODCAST_0003_0517.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0517.wav,A,5.545455,2.545455,5.636364,2,Female,test,6.754688
MSP-PODCAST_0003_0518.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0518.wav,D,4.5,3.833333,4.666667,2,Female,test,6.939687
MSP-PODCAST_0003_0519.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0519.wav,X,4.6,3.4,4.6,2,Female,test,6.0453125
MSP-PODCAST_0003_0520.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0520.wav,A,5.363636,2.818182,5.545455,2,Female,test,6.646687
MSP-PODCAST_0003_0521.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0521.wav,N,3.6,4.0,3.4,2,Female,test,3.097313
MSP-PODCAST_0003_0528.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0528.wav,X,5.090909,3.818182,5.0,2,Female,test,8.4201875
MSP-PODCAST_0003_0540.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0540.wav,H,4.0,5.6,4.4,3,Male,train,9.268437
MSP-PODCAST_0003_0541.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0541.wav,N,2.8,4.0,4.2,3,Male,train,9.083312
MSP-PODCAST_0003_0543.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0543.wav,O,4.0,3.6,5.2,3,Male,train,7.2944375
MSP-PODCAST_0003_0544.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0544.wav,S,4.2,3.8,4.6,3,Male,train,7.649125
MSP-PODCAST_0003_0548.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0548.wav,X,3.2,3.0,3.4,3,Male,train,8.2
MSP-PODCAST_0003_0554.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0554.wav,N,3.8,3.0,4.2,3,Male,train,7.7725
MSP-PODCAST_0003_0555.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0555.wav,X,3.8,3.4,4.6,3,Male,train,7.91125
MSP-PODCAST_0003_0556.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0556.wav,X,3.8,3.0,4.8,3,Male,train,8.759375
MSP-PODCAST_0003_0575.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0575.wav,N,4.6,4.4,4.4,3,Male,train,8.88825
MSP-PODCAST_0003_0583.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0583.wav,N,3.722222,3.0,4.111111,3,Male,train,4.08675
MSP-PODCAST_0003_0584.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0584.wav,N,3.2,4.0,4.4,3,Male,train,5.796
MSP-PODCAST_0003_0588.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0588.wav,S,2.8,3.2,4.0,3,Male,train,6.211625
MSP-PODCAST_0003_0591.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0591.wav,S,2.166667,2.166667,3.166667,3,Male,train,9.128063
MSP-PODCAST_0003_0593.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0593.wav,C,3.4,2.4,4.8,3,Male,train,10.96475
MSP-PODCAST_0003_0594.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0594.wav,N,3.4,4.0,4.0,3,Male,train,10.856875
MSP-PODCAST_0003_0600.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0600.wav,X,2.8,3.2,3.2,3,Male,train,9.7310625
MSP-PODCAST_0003_0605.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0605.wav,N,4.052632,3.684211,4.894737,3,Male,train,4.364312
MSP-PODCAST_0003_0609.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0609.wav,C,4.133333,2.866667,4.866667,3,Male,train,7.61825
MSP-PODCAST_0003_0613.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0613.wav,O,3.2,2.8,4.6,3,Male,train,7.973
MSP-PODCAST_0003_0618.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0618.wav,X,3.0,5.0,5.2,3,Male,train,9.0833125
MSP-PODCAST_0003_0630.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0630.wav,A,4.941176,2.529412,4.941176,3,Male,train,10.687188
MSP-PODCAST_0003_0631.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0631.wav,N,3.4,3.0,3.6,3,Male,train,3.608687
MSP-PODCAST_0003_0635.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0635.wav,N,3.0,3.8,3.4,3,Male,train,8.224937
MSP-PODCAST_0003_0644.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0644.wav,X,5.0,5.2,5.8,2,Female,test,2.9139375
MSP-PODCAST_0003_0651.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0651.wav,N,3.2,4.2,3.4,2,Female,test,3.964625
MSP-PODCAST_0003_0660.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0660.wav,H,5.2,5.0,5.2,2,Female,test,4.011938
MSP-PODCAST_0003_0685.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0685.wav,H,4.6,4.8,4.8,2,Female,test,4.811562
MSP-PODCAST_0003_0697.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0697.wav,N,5.8,4.0,5.8,2,Female,test,5.798563
MSP-PODCAST_0003_0706.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0706.wav,H,5.2,5.0,5.4,2,Female,test,3.963375
MSP-PODCAST_0003_0707.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0003_0707.wav,X,5.6,5.2,6.0,2,Female,test,9.5459375
MSP-PODCAST_0004_0001.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0004_0001.wav,A,4.833333,2.5,4.916667,85,Male,train,3.21
MSP-PODCAST_0004_0029.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0004_0029.wav,X,4.6,2.6,5.0,85,Male,train,7.18
MSP-PODCAST_0004_0036.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0004_0036.wav,X,4.866667,2.866667,4.866667,85,Male,train,6.56
